Source,Target,Type,Id,Label,Weight
diewahrheitssuchende,schumannfrequenz,Directed,13092,,1
diewahrheitssuchende,silkeschaefer,Directed,13093,,1
diewahrheitssuchende,sn_licht_liebe_frei_heilung,Directed,13094,,1
diewahrheitssuchende,tartarianenglishgroup,Directed,13095,,1
diewahrheitssuchende,theobserver_ger,Directed,13096,,1
diewahrheitssuchende,thestormhasarrived17,Directed,13097,,1
diewahrheitssuchende,translatedpressde,Directed,13098,,1
diewahrheitssuchende,universellelichtquelle,Directed,13099,,1
diewahrheitssuchende,vaterlaendischer_weiberbund,Directed,13100,,1
diewahrheitssuchende,vivoterra,Directed,13101,,1
diewahrheitssuchende,wethemedia,Directed,13102,,1
diewahrheitssuchende,ygdrasoul,Directed,13103,,1
diewahrheitundnurdiewahrheit,allesaussermainstream,Directed,13104,,1
diewahrheitundnurdiewahrheit,antiillumimaten2,Directed,13105,,1
diewahrheitundnurdiewahrheit,antiilluminaten,Directed,13106,,1
diewahrheitundnurdiewahrheit,antizensur,Directed,13107,,1
diewahrheitundnurdiewahrheit,auf1tv,Directed,13108,,1
diewahrheitundnurdiewahrheit,blackoutnewsde,Directed,13109,,1
diewahrheitundnurdiewahrheit,checkmatenews,Directed,13110,,1
diewahrheitundnurdiewahrheit,compactmagazin,Directed,13111,,1
diewahrheitundnurdiewahrheit,danielprinzoffiziell,Directed,13112,,1
diewahrheitundnurdiewahrheit,dauerwelledemoreport,Directed,13113,,1
diewahrheitundnurdiewahrheit,derbuechershop,Directed,13114,,1
diewahrheitundnurdiewahrheit,diewahrheitundnurdiewahrheit,Directed,13115,,1
diewahrheitundnurdiewahrheit,disclosetv,Directed,13116,,1
diewahrheitundnurdiewahrheit,endundneuzeitreport,Directed,13117,,1
diewahrheitundnurdiewahrheit,fragunsdochdasoriginal,Directed,13118,,1
diewahrheitundnurdiewahrheit,freieiserlohner,Directed,13119,,1
diewahrheitundnurdiewahrheit,freiemedientv,Directed,13120,,1
diewahrheitundnurdiewahrheit,freiesachsen,Directed,13121,,1
diewahrheitundnurdiewahrheit,frieden_rockt_offiziell,Directed,13122,,1
diewahrheitundnurdiewahrheit,geheimeswissendereliten,Directed,13123,,1
diewahrheitundnurdiewahrheit,ghzfriedrichmaik,Directed,13124,,1
diewahrheitundnurdiewahrheit,globalpatriots,Directed,13125,,1
diewahrheitundnurdiewahrheit,gulag1972,Directed,13126,,1
diewahrheitundnurdiewahrheit,hewhitewolf,Directed,13127,,1
diewahrheitundnurdiewahrheit,horizont_telegram,Directed,13128,,1
diewahrheitundnurdiewahrheit,infrarotsichtinsdunkel,Directed,13129,,1
diewahrheitundnurdiewahrheit,kampf_fuer_unsere_zukunft,Directed,13130,,1
diewahrheitundnurdiewahrheit,kanekoathegreat,Directed,13131,,1
diewahrheitundnurdiewahrheit,kenjebsen,Directed,13132,,1
diewahrheitundnurdiewahrheit,ketzerderneuzeit,Directed,13133,,1
diewahrheitundnurdiewahrheit,kinder_schuetzen,Directed,13134,,1
diewahrheitundnurdiewahrheit,klagemauertv,Directed,13135,,1
diewahrheitundnurdiewahrheit,klartext2021gemeinsam,Directed,13136,,1
diewahrheitundnurdiewahrheit,landvolk_schafft_verbindung,Directed,13138,,1
diewahrheitundnurdiewahrheit,lastenausgleich,Directed,13139,,1
diewahrheitundnurdiewahrheit,lebensmittelfriedhof,Directed,13140,,1
diewahrheitundnurdiewahrheit,leuchtturmard,Directed,13141,,1
diewahrheitundnurdiewahrheit,lknews2,Directed,13142,,1
diewahrheitundnurdiewahrheit,loesungskanal,Directed,13143,,1
diewahrheitundnurdiewahrheit,macklemachtgutelaune,Directed,13144,,1
diewahrheitundnurdiewahrheit,mad_in_germany,Directed,13145,,1
diewahrheitundnurdiewahrheit,maeckleschafftwissen,Directed,13146,,1
diewahrheitundnurdiewahrheit,martinsichertinfo,Directed,13147,,1
diewahrheitundnurdiewahrheit,medienzensur,Directed,13148,,1
diewahrheitundnurdiewahrheit,meinednews,Directed,13149,,1
diewahrheitundnurdiewahrheit,nachrichtenportal,Directed,13150,,1
diewahrheitundnurdiewahrheit,neuzeitnachrichten,Directed,13151,,1
diewahrheitundnurdiewahrheit,newsflashnews,Directed,13152,,1
diewahrheitundnurdiewahrheit,nichtmehralle,Directed,13153,,1
diewahrheitundnurdiewahrheit,nrw_erwacht,Directed,13154,,1
diewahrheitundnurdiewahrheit,paulapcay,Directed,13155,,1
diewahrheitundnurdiewahrheit,q_proofs,Directed,13156,,1
diewahrheitundnurdiewahrheit,rasattelmaier,Directed,13157,,1
diewahrheitundnurdiewahrheit,ra_christ,Directed,13158,,1
diewahrheitundnurdiewahrheit,ra_ludwig,Directed,13159,,1
diewahrheitundnurdiewahrheit,rechtsanwaeltin_beate_bahner,Directed,13160,,1
diewahrheitundnurdiewahrheit,riasberlin,Directed,13161,,1
diewahrheitundnurdiewahrheit,rolf_kron,Directed,13162,,1
diewahrheitundnurdiewahrheit,rosenbusch,Directed,13163,,1
diewahrheitundnurdiewahrheit,rundetisch,Directed,13164,,1
diewahrheitundnurdiewahrheit,schlafschafkanal,Directed,13165,,1
diewahrheitundnurdiewahrheit,schubertslm,Directed,13166,,1
diewahrheitundnurdiewahrheit,soldatengrundgesetz,Directed,13167,,1
diewahrheitundnurdiewahrheit,soldaten_und_reservisten,Directed,13168,,1
diewahrheitundnurdiewahrheit,stefanmagnet,Directed,13169,,1
diewahrheitundnurdiewahrheit,tagxdeutschlandkanal,Directed,13170,,1
diewahrheitundnurdiewahrheit,teamhcstrache,Directed,13171,,1
diewahrheitundnurdiewahrheit,tommyrobinsonnews,Directed,13172,,1
diewahrheitundnurdiewahrheit,top20radionews,Directed,13173,,1
diewahrheitundnurdiewahrheit,unserrecht,Directed,13174,,1
diewahrheitundnurdiewahrheit,un_gespritzt_austausch,Directed,13175,,1
diewahrheitundnurdiewahrheit,un_gespritzt_empfang,Directed,13176,,1
diewahrheitundnurdiewahrheit,vereinigtewahrheitsbewegung,Directed,13177,,1
diewahrheitundnurdiewahrheit,vivoterra,Directed,13178,,1
diewahrheitundnurdiewahrheit,xavier_naidoo,Directed,13179,,1
diezuversicht,dasstichwort,Directed,13180,,1
diezuversicht,diezuversicht,Directed,13181,,1
die_basis_funkt,aerztefueraufklaerungoffiziell,Directed,13182,,1
die_basis_funkt,buendnis_fuer_frieden,Directed,13183,,1
die_basis_funkt,dienedemleben,Directed,13184,,1
die_basis_funkt,die_basis_funkt,Directed,13185,,1
die_basis_funkt,holgerfischerra,Directed,13186,,1
die_basis_funkt,infokanalimpfungen,Directed,13187,,1
die_basis_funkt,prozessbeobachter,Directed,13188,,1
die_basis_funkt,reinerfuellmich,Directed,13189,,1
die_basis_funkt,wirsindviele_demo,Directed,13190,,1
die_erde_ist_flach,diezuversicht,Directed,13191,,1
die_erde_ist_flach,die_erde_ist_flach,Directed,13192,,1
die_erde_ist_flach,erfundenegeschichtedoku,Directed,13193,,1
die_erde_ist_flach,federleichtxxx,Directed,13194,,1
die_erde_ist_flach,fe_nederland,Directed,13195,,1
die_erde_ist_flach,geheimeswissendereliten,Directed,13196,,1
die_erde_ist_flach,unzensiertv2,Directed,13197,,1
die_erde_ist_flach,yoicenet2,Directed,13198,,1
die_wuerdigen_zwischenlager,absicherungnachwelt,Directed,13199,,1
die_wuerdigen_zwischenlager,aerzte,Directed,13200,,1
die_wuerdigen_zwischenlager,aerztefueraufklaerungoffiziell,Directed,13201,,1
die_wuerdigen_zwischenlager,alles_kommt_ans_licht,Directed,13202,,1
die_wuerdigen_zwischenlager,antiillumimaten2,Directed,13203,,1
die_wuerdigen_zwischenlager,antiilluminaten,Directed,13204,,1
die_wuerdigen_zwischenlager,antizensur,Directed,13205,,1
die_wuerdigen_zwischenlager,anwaelte_fuer_aufklaerung,Directed,13206,,1
die_wuerdigen_zwischenlager,auf1info,Directed,13207,,1
die_wuerdigen_zwischenlager,auf1tv,Directed,13208,,1
die_wuerdigen_zwischenlager,autark_stadt,Directed,13209,,1
die_wuerdigen_zwischenlager,barbarossa_smgi,Directed,13210,,1
die_wuerdigen_zwischenlager,berlinonlinetv,Directed,13211,,1
die_wuerdigen_zwischenlager,berlinstehtauf,Directed,13212,,1
die_wuerdigen_zwischenlager,bjoernbanane,Directed,13213,,1
die_wuerdigen_zwischenlager,bleibtstark,Directed,13214,,1
die_wuerdigen_zwischenlager,booomaktuell,Directed,13215,,1
die_wuerdigen_zwischenlager,christusbewusstsein,Directed,13216,,1
die_wuerdigen_zwischenlager,coronainfokanal,Directed,13217,,1
die_wuerdigen_zwischenlager,craziiworld,Directed,13218,,1
die_wuerdigen_zwischenlager,danielprinzoffiziell,Directed,13219,,1
die_wuerdigen_zwischenlager,danijelsheran,Directed,13220,,1
die_wuerdigen_zwischenlager,das_neue_reich,Directed,13221,,1
die_wuerdigen_zwischenlager,ddddoffiziell,Directed,13222,,1
die_wuerdigen_zwischenlager,demotermine,Directed,13223,,1
die_wuerdigen_zwischenlager,derbuechershop,Directed,13224,,1
die_wuerdigen_zwischenlager,der_impulsgeber,Directed,13225,,1
die_wuerdigen_zwischenlager,deutschedichter,Directed,13226,,1
die_wuerdigen_zwischenlager,diefrontnews,Directed,13227,,1
die_wuerdigen_zwischenlager,diewahrheitundnurdiewahrheit,Directed,13228,,1
die_wuerdigen_zwischenlager,die_wuerdigen_zwischenlager,Directed,13229,,1
die_wuerdigen_zwischenlager,einmal_hin_alles_drin,Directed,13230,,1
die_wuerdigen_zwischenlager,evarosen,Directed,13231,,1
die_wuerdigen_zwischenlager,faktenfriedenfreiheit,Directed,13232,,1
die_wuerdigen_zwischenlager,falkenseeredetmiteinander,Directed,13233,,1
die_wuerdigen_zwischenlager,falkenseezeigtgesicht,Directed,13234,,1
die_wuerdigen_zwischenlager,farbenliebenleben,Directed,13235,,1
die_wuerdigen_zwischenlager,fragunsdochdasoriginal,Directed,13236,,1
die_wuerdigen_zwischenlager,freiebrandenburger_chat,Directed,13237,,1
die_wuerdigen_zwischenlager,freiemedientv,Directed,13238,,1
die_wuerdigen_zwischenlager,freiesachsen,Directed,13239,,1
die_wuerdigen_zwischenlager,freiesth,Directed,13240,,1
die_wuerdigen_zwischenlager,freies_bremen,Directed,13241,,1
die_wuerdigen_zwischenlager,freie_brandenburger,Directed,13242,,1
die_wuerdigen_zwischenlager,freiheitderfinanzen,Directed,13243,,1
die_wuerdigen_zwischenlager,freiheitdergedanken,Directed,13244,,1
die_wuerdigen_zwischenlager,friedenslichtfalkensee,Directed,13245,,1
die_wuerdigen_zwischenlager,frieden_rockt_offiziell,Directed,13246,,1
die_wuerdigen_zwischenlager,frmawa,Directed,13247,,1
die_wuerdigen_zwischenlager,gedankenzumweltbild,Directed,13248,,1
die_wuerdigen_zwischenlager,geheimeswissendereliten,Directed,13249,,1
die_wuerdigen_zwischenlager,gelbwestenoffen,Directed,13250,,1
die_wuerdigen_zwischenlager,gerichtsbarkeit,Directed,13251,,1
die_wuerdigen_zwischenlager,ghzfriedrichmaik,Directed,13252,,1
die_wuerdigen_zwischenlager,globalpatriots,Directed,13253,,1
die_wuerdigen_zwischenlager,guardiansofgaia,Directed,13254,,1
die_wuerdigen_zwischenlager,helmutpilharghk,Directed,13255,,1
die_wuerdigen_zwischenlager,herzensmenschenunited,Directed,13256,,1
die_wuerdigen_zwischenlager,hewhitewolf,Directed,13257,,1
die_wuerdigen_zwischenlager,holistischegesundheitheilung,Directed,13258,,1
die_wuerdigen_zwischenlager,horst250936,Directed,13259,,1
die_wuerdigen_zwischenlager,jbaumann_puzzle,Directed,13260,,1
die_wuerdigen_zwischenlager,kampf_fuer_unsere_zukunft,Directed,13261,,1
die_wuerdigen_zwischenlager,kenjebsen,Directed,13262,,1
die_wuerdigen_zwischenlager,klartext2021gemeinsam,Directed,13263,,1
die_wuerdigen_zwischenlager,klartext_rheinmain,Directed,13264,,1
die_wuerdigen_zwischenlager,kollateralkonto,Directed,13265,,1
die_wuerdigen_zwischenlager,krahea,Directed,13266,,1
die_wuerdigen_zwischenlager,krd_austausch_plauderecke,Directed,13267,,1
die_wuerdigen_zwischenlager,krieginukraine,Directed,13268,,1
die_wuerdigen_zwischenlager,laquintacolumna,Directed,13269,,1
die_wuerdigen_zwischenlager,lastenausgleich,Directed,13270,,1
die_wuerdigen_zwischenlager,lautgedacht_heimathland,Directed,13271,,1
die_wuerdigen_zwischenlager,lknews2,Directed,13272,,1
die_wuerdigen_zwischenlager,loesungskanal,Directed,13273,,1
die_wuerdigen_zwischenlager,loewentatze,Directed,13274,,1
die_wuerdigen_zwischenlager,machtfrieden,Directed,13275,,1
die_wuerdigen_zwischenlager,macklemachtgutelaune,Directed,13276,,1
die_wuerdigen_zwischenlager,maeckleschafftwissen,Directed,13277,,1
die_wuerdigen_zwischenlager,medienzensur,Directed,13278,,1
die_wuerdigen_zwischenlager,mindofheart,Directed,13279,,1
die_wuerdigen_zwischenlager,netzwerkkritischerexperten,Directed,13280,,1
die_wuerdigen_zwischenlager,neueswissen,Directed,13281,,1
die_wuerdigen_zwischenlager,neuzeitnachrichten,Directed,13282,,1
die_wuerdigen_zwischenlager,nichtmehralle,Directed,13283,,1
die_wuerdigen_zwischenlager,nixistwieesscheint,Directed,13284,,1
die_wuerdigen_zwischenlager,nworeset,Directed,13285,,1
die_wuerdigen_zwischenlager,oerwacht,Directed,13286,,1
die_wuerdigen_zwischenlager,ollyreinhard,Directed,13287,,1
die_wuerdigen_zwischenlager,paragafendschugel,Directed,13288,,1
die_wuerdigen_zwischenlager,patriotenwiderstand,Directed,13289,,1
die_wuerdigen_zwischenlager,patriotischestimmedeutschlands,Directed,13290,,1
die_wuerdigen_zwischenlager,paulbrandenburg,Directed,13291,,1
die_wuerdigen_zwischenlager,perlendestages,Directed,13292,,1
die_wuerdigen_zwischenlager,pianoacrosstheworld,Directed,13293,,1
die_wuerdigen_zwischenlager,polifa_channel,Directed,13294,,1
die_wuerdigen_zwischenlager,ponomarb1,Directed,13295,,1
die_wuerdigen_zwischenlager,prozessbeobachter,Directed,13296,,1
die_wuerdigen_zwischenlager,qanonpatriot17,Directed,13297,,1
die_wuerdigen_zwischenlager,rasattelmaier,Directed,13298,,1
die_wuerdigen_zwischenlager,ra_ludwig,Directed,13299,,1
die_wuerdigen_zwischenlager,reichstagaz,Directed,13300,,1
die_wuerdigen_zwischenlager,reinerfuellmich,Directed,13301,,1
die_wuerdigen_zwischenlager,riasberlin,Directed,13302,,1
die_wuerdigen_zwischenlager,robertmatuschewski,Directed,13303,,1
die_wuerdigen_zwischenlager,rockhate,Directed,13304,,1
die_wuerdigen_zwischenlager,rolf_kron,Directed,13305,,1
die_wuerdigen_zwischenlager,rosenbusch,Directed,13306,,1
die_wuerdigen_zwischenlager,rosich_rus,Directed,13307,,1
die_wuerdigen_zwischenlager,russlandsdeutsche,Directed,13308,,1
die_wuerdigen_zwischenlager,rustag1913gs,Directed,13309,,1
die_wuerdigen_zwischenlager,saraslightfight,Directed,13310,,1
die_wuerdigen_zwischenlager,schlafschafkanal,Directed,13311,,1
die_wuerdigen_zwischenlager,schubertslm,Directed,13312,,1
die_wuerdigen_zwischenlager,silberjungethorstenschulte,Directed,13313,,1
die_wuerdigen_zwischenlager,silkeschaefer,Directed,13314,,1
die_wuerdigen_zwischenlager,simonevoss,Directed,13315,,1
die_wuerdigen_zwischenlager,soldaten_und_reservisten,Directed,13316,,1
die_wuerdigen_zwischenlager,staatssimulation_brd,Directed,13317,,1
die_wuerdigen_zwischenlager,stefanmagnet,Directed,13318,,1
die_wuerdigen_zwischenlager,stuttgartgrundgesetzdemos,Directed,13319,,1
die_wuerdigen_zwischenlager,svenohv,Directed,13320,,1
die_wuerdigen_zwischenlager,tagxdeutschlandkanal,Directed,13321,,1
die_wuerdigen_zwischenlager,thommaxxtv,Directed,13322,,1
die_wuerdigen_zwischenlager,thommaxxtvchat,Directed,13323,,1
die_wuerdigen_zwischenlager,ubersicht_ukraine_kanal,Directed,13324,,1
die_wuerdigen_zwischenlager,ullioma_muc,Directed,13325,,1
die_wuerdigen_zwischenlager,unserrecht,Directed,13326,,1
die_wuerdigen_zwischenlager,vernetzdichjetzt,Directed,13327,,1
die_wuerdigen_zwischenlager,vivoterra,Directed,13328,,1
die_wuerdigen_zwischenlager,wirsindvielmehr,Directed,13329,,1
die_wuerdigen_zwischenlager,w_i_r_rustag1913,Directed,13330,,1
digitalchronist,aktivistmann,Directed,13331,,1
digitalchronist,dc_mediathek,Directed,13332,,1
digitalchronist,digitalchronist,Directed,13333,,1
digitalchronist,digitalerchronist_allgemeinchats,Directed,13334,,1
digitalchronist,evarosen,Directed,13335,,1
digitalchronist,freiesachsen,Directed,13336,,1
digitalchronist,horizont_telegram,Directed,13337,,1
digitalchronist,impfopferarchiv,Directed,13338,,1
digitalchronist,kenjebsen,Directed,13339,,1
digitalchronist,klartext2021gemeinsam,Directed,13340,,1
digitalchronist,lachenbisderarztkommt,Directed,13341,,1
digitalchronist,martinsellnerib,Directed,13342,,1
digitalchronist,ollyreinhard,Directed,13343,,1
digitalchronist,paulbrandenburg,Directed,13344,,1
digitalchronist,robertmatuschewski,Directed,13345,,1
digitalchronist,standhaltenplattform,Directed,13346,,1
digitalchronist,stefanmagnet,Directed,13347,,1
digitalerchronist_allgemeinchats,aam_links,Directed,13348,,1
digitalerchronist_allgemeinchats,absicherungnachwelt,Directed,13349,,1
digitalerchronist_allgemeinchats,activistenmemes,Directed,13350,,1
digitalerchronist_allgemeinchats,aerztefueraufklaerungoffiziell,Directed,13351,,1
digitalerchronist_allgemeinchats,akasha_tv,Directed,13352,,1
digitalerchronist_allgemeinchats,aktivismusgegenlinks,Directed,13353,,1
digitalerchronist_allgemeinchats,aktivistmann,Directed,13354,,1
digitalerchronist_allgemeinchats,aktivistmannvideos,Directed,13355,,1
digitalerchronist_allgemeinchats,akupunkteurmp3,Directed,13356,,1
digitalerchronist_allgemeinchats,akupunkteurmp4,Directed,13357,,1
digitalerchronist_allgemeinchats,alexanderwallasch,Directed,13358,,1
digitalerchronist_allgemeinchats,aliensbestfriend,Directed,13359,,1
digitalerchronist_allgemeinchats,allesau,Directed,13360,,1
digitalerchronist_allgemeinchats,allesaussermainstream,Directed,13361,,1
digitalerchronist_allgemeinchats,alleswasduzumlebenbrauchst,Directed,13362,,1
digitalerchronist_allgemeinchats,alles_kommt_ans_licht,Directed,13363,,1
digitalerchronist_allgemeinchats,alschner_klartext,Directed,13364,,1
digitalerchronist_allgemeinchats,amtvworld,Directed,13365,,1
digitalerchronist_allgemeinchats,anjamusik,Directed,13366,,1
digitalerchronist_allgemeinchats,anonymousnews_org,Directed,13367,,1
digitalerchronist_allgemeinchats,anonymousrebelsunited,Directed,13368,,1
digitalerchronist_allgemeinchats,anonymousschweizorginal,Directed,13369,,1
digitalerchronist_allgemeinchats,antiillumimaten2,Directed,13370,,1
digitalerchronist_allgemeinchats,antiilluminaten,Directed,13371,,1
digitalerchronist_allgemeinchats,anwaelte_fuer_aufklaerung,Directed,13372,,1
digitalerchronist_allgemeinchats,aperiomedia,Directed,13373,,1
digitalerchronist_allgemeinchats,apolut,Directed,13374,,1
digitalerchronist_allgemeinchats,argonerd,Directed,13375,,1
digitalerchronist_allgemeinchats,arminius_erben,Directed,13376,,1
digitalerchronist_allgemeinchats,astrodoqu,Directed,13377,,1
digitalerchronist_allgemeinchats,auf1tv,Directed,13378,,1
digitalerchronist_allgemeinchats,aufdecker,Directed,13379,,1
digitalerchronist_allgemeinchats,aufweckmusik,Directed,13380,,1
digitalerchronist_allgemeinchats,augenaufma,Directed,13381,,1
digitalerchronist_allgemeinchats,awakegermany,Directed,13382,,1
digitalerchronist_allgemeinchats,awakenedspecies,Directed,13383,,1
digitalerchronist_allgemeinchats,axelschlimper,Directed,13384,,1
digitalerchronist_allgemeinchats,ayawasgeht,Directed,13385,,1
digitalerchronist_allgemeinchats,barbarossa_smgi,Directed,13386,,1
digitalerchronist_allgemeinchats,bauern_verbraucher_geeint_kanal,Directed,13387,,1
digitalerchronist_allgemeinchats,befreiterblick,Directed,13388,,1
digitalerchronist_allgemeinchats,bennyjohnson,Directed,13389,,1
digitalerchronist_allgemeinchats,bergheiminfo,Directed,13390,,1
digitalerchronist_allgemeinchats,berlin080922,Directed,13391,,1
digitalerchronist_allgemeinchats,berlinonlinetv,Directed,13392,,1
digitalerchronist_allgemeinchats,berlinstehtauf,Directed,13393,,1
digitalerchronist_allgemeinchats,besserewelt,Directed,13394,,1
digitalerchronist_allgemeinchats,bestmoeglichegesundheit,Directed,13395,,1
digitalerchronist_allgemeinchats,bewusst_vegan_froh,Directed,13396,,1
digitalerchronist_allgemeinchats,biffidu,Directed,13397,,1
digitalerchronist_allgemeinchats,bitteltv,Directed,13398,,1
digitalerchronist_allgemeinchats,bjoernbanane,Directed,13399,,1
digitalerchronist_allgemeinchats,blackoutnewsde,Directed,13400,,1
digitalerchronist_allgemeinchats,blaupausetv,Directed,13401,,1
digitalerchronist_allgemeinchats,blaupausetv_chat,Directed,13402,,1
digitalerchronist_allgemeinchats,bleibtstark,Directed,13403,,1
digitalerchronist_allgemeinchats,booomaktuell,Directed,13404,,1
digitalerchronist_allgemeinchats,booomaktuellwenndiewelteingarten,Directed,13405,,1
digitalerchronist_allgemeinchats,boschimoweisheiten,Directed,13406,,1
digitalerchronist_allgemeinchats,brandenburger_freiheit,Directed,13407,,1
digitalerchronist_allgemeinchats,busfahrerthomas,Directed,13408,,1
digitalerchronist_allgemeinchats,checkmatenews,Directed,13409,,1
digitalerchronist_allgemeinchats,chnopflochchat,Directed,13410,,1
digitalerchronist_allgemeinchats,chor_der_freiheit,Directed,13411,,1
digitalerchronist_allgemeinchats,cihoma,Directed,13412,,1
digitalerchronist_allgemeinchats,compact,Directed,13413,,1
digitalerchronist_allgemeinchats,compactmagazin,Directed,13414,,1
digitalerchronist_allgemeinchats,coronaausschussalleanhoerungen,Directed,13415,,1
digitalerchronist_allgemeinchats,coronainfokanal,Directed,13416,,1
digitalerchronist_allgemeinchats,coronawahrheit,Directed,13417,,1
digitalerchronist_allgemeinchats,corona_ausschuss,Directed,13418,,1
digitalerchronist_allgemeinchats,corona_fakten,Directed,13419,,1
digitalerchronist_allgemeinchats,corona_reset,Directed,13420,,1
digitalerchronist_allgemeinchats,corona_reset_audio,Directed,13421,,1
digitalerchronist_allgemeinchats,coronialisierterwahnsinn,Directed,13422,,1
digitalerchronist_allgemeinchats,cortezity,Directed,13423,,1
digitalerchronist_allgemeinchats,covidfakten,Directed,13424,,1
digitalerchronist_allgemeinchats,covidvaxinjury,Directed,13425,,1
digitalerchronist_allgemeinchats,craziiworld,Directed,13426,,1
digitalerchronist_allgemeinchats,cuxhaven_protest,Directed,13427,,1
digitalerchronist_allgemeinchats,dahlmannchristian,Directed,13428,,1
digitalerchronist_allgemeinchats,danbarmv,Directed,13429,,1
digitalerchronist_allgemeinchats,danielprinzoffiziell,Directed,13430,,1
digitalerchronist_allgemeinchats,danijelsheran,Directed,13431,,1
digitalerchronist_allgemeinchats,dariuskanal,Directed,13432,,1
digitalerchronist_allgemeinchats,dassindwirfreiburgrust,Directed,13433,,1
digitalerchronist_allgemeinchats,dassindwirfreiburg_rust,Directed,13434,,1
digitalerchronist_allgemeinchats,datenanalyseprogrammieren,Directed,13435,,1
digitalerchronist_allgemeinchats,dauerwelledemoreport,Directed,13436,,1
digitalerchronist_allgemeinchats,davebrych_public,Directed,13437,,1
digitalerchronist_allgemeinchats,dc_mediathek,Directed,13438,,1
digitalerchronist_allgemeinchats,ddddoffiziell,Directed,13439,,1
digitalerchronist_allgemeinchats,ddr_kinder,Directed,13440,,1
digitalerchronist_allgemeinchats,demobilder,Directed,13441,,1
digitalerchronist_allgemeinchats,demotermine,Directed,13442,,1
digitalerchronist_allgemeinchats,demovideos2022,Directed,13443,,1
digitalerchronist_allgemeinchats,der17stammtisch,Directed,13444,,1
digitalerchronist_allgemeinchats,derbesseregreatreset,Directed,13445,,1
digitalerchronist_allgemeinchats,derbuechershop,Directed,13446,,1
digitalerchronist_allgemeinchats,dermensch9,Directed,13447,,1
digitalerchronist_allgemeinchats,der_akupunkteur,Directed,13448,,1
digitalerchronist_allgemeinchats,der_impulsgeber,Directed,13449,,1
digitalerchronist_allgemeinchats,deutschedichter,Directed,13450,,1
digitalerchronist_allgemeinchats,deutsche_freiheit,Directed,13451,,1
digitalerchronist_allgemeinchats,deutschland_einig_vaterland,Directed,13452,,1
digitalerchronist_allgemeinchats,deutschrussischefreundschaft,Directed,13453,,1
digitalerchronist_allgemeinchats,deutsch_russische_freunde,Directed,13454,,1
digitalerchronist_allgemeinchats,dieanderewahrheit,Directed,13455,,1
digitalerchronist_allgemeinchats,diefrontnews,Directed,13456,,1
digitalerchronist_allgemeinchats,dieneuenormalitaet,Directed,13457,,1
digitalerchronist_allgemeinchats,dieoesterreicher,Directed,13458,,1
digitalerchronist_allgemeinchats,diepilzgruppe,Directed,13459,,1
digitalerchronist_allgemeinchats,dierechteinfo,Directed,13460,,1
digitalerchronist_allgemeinchats,diewahrheitundnurdiewahrheit,Directed,13461,,1
digitalerchronist_allgemeinchats,die_basis_funkt,Directed,13462,,1
digitalerchronist_allgemeinchats,die_erde_ist_flach,Directed,13463,,1
digitalerchronist_allgemeinchats,digitalchronist,Directed,13464,,1
digitalerchronist_allgemeinchats,digitalerchronist_allgemeinchats,Directed,13465,,1
digitalerchronist_allgemeinchats,directorofcoronareset,Directed,13466,,1
digitalerchronist_allgemeinchats,disclosetv,Directed,13467,,1
digitalerchronist_allgemeinchats,dominikstapf,Directed,13468,,1
digitalerchronist_allgemeinchats,doqusthreads,Directed,13469,,1
digitalerchronist_allgemeinchats,drdaniellanghans,Directed,13470,,1
digitalerchronist_allgemeinchats,dresdenvereint,Directed,13471,,1
digitalerchronist_allgemeinchats,dresden_spaziert,Directed,13472,,1
digitalerchronist_allgemeinchats,drmikeyeadon,Directed,13473,,1
digitalerchronist_allgemeinchats,dr_seuch,Directed,13474,,1
digitalerchronist_allgemeinchats,dwdofficial,Directed,13475,,1
digitalerchronist_allgemeinchats,ehrenfrautv,Directed,13476,,1
digitalerchronist_allgemeinchats,ehrlichalexander,Directed,13477,,1
digitalerchronist_allgemeinchats,einedeutschefrau,Directed,13478,,1
digitalerchronist_allgemeinchats,einfachdanke,Directed,13479,,1
digitalerchronist_allgemeinchats,einigkeitrechtfreiheit,Directed,13480,,1
digitalerchronist_allgemeinchats,einmal_hin_alles_drin,Directed,13481,,1
digitalerchronist_allgemeinchats,einwandfreitv,Directed,13482,,1
digitalerchronist_allgemeinchats,elefant007,Directed,13483,,1
digitalerchronist_allgemeinchats,elternkraft,Directed,13484,,1
digitalerchronist_allgemeinchats,eltern_stehen_auf,Directed,13485,,1
digitalerchronist_allgemeinchats,emis_treptow,Directed,13486,,1
digitalerchronist_allgemeinchats,endundneuzeitreport,Directed,13487,,1
digitalerchronist_allgemeinchats,erfundene_geschichte,Directed,13488,,1
digitalerchronist_allgemeinchats,erwachenwissenschaffen,Directed,13489,,1
digitalerchronist_allgemeinchats,er_volkslehrer,Directed,13490,,1
digitalerchronist_allgemeinchats,europeansunited,Directed,13491,,1
digitalerchronist_allgemeinchats,europeansuniteddeutschland,Directed,13492,,1
digitalerchronist_allgemeinchats,evahermanoffiziell,Directed,13493,,1
digitalerchronist_allgemeinchats,evarosen,Directed,13494,,1
digitalerchronist_allgemeinchats,expresszeitung,Directed,13495,,1
digitalerchronist_allgemeinchats,exsuscitati,Directed,13496,,1
digitalerchronist_allgemeinchats,exxpressat,Directed,13497,,1
digitalerchronist_allgemeinchats,faktenfick,Directed,13498,,1
digitalerchronist_allgemeinchats,faktenfriedenfreiheit,Directed,13499,,1
